position,solo_tackle,assist_tackle,sack,safety,interception,def_touchdown,fumble_forced,games_played_season,mvp,dpoy,allpro
4,0.39871537630813003,-0.33782070506270706,1.77719535347834,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,2.155617239842497,-0.0017416364508339006,0,0,0
6,-0.681994692773868,-0.4776547136263967,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,1.6420872703322291,0,0,0
4,0.6896757795225141,0.15159832491020683,1.068600699391212,6.78972324169416,-0.518059154361298,-0.25806681506375445,0.6304815653404666,1.2311300436364634,0,0,0
6,-0.5157316052227914,0.22151532919205166,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.6181774764944825,0,0,0
7,-0.18320543012063814,-0.7573227307537761,0.663689468484282,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,0.40921559024493187,0,0,0
4,-0.3494685176717148,-0.19798669649901737,0.3600060453040845,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.6304815653404666,-0.8236560898423654,0,0,0
1,0.14932074498151507,0.7808513634468104,-0.5510442242365082,-0.10433266889415573,0.9249499347853191,-0.25806681506375445,0.6304815653404666,-1.0291347031902482,0,0,0
8,1.0222019546246672,0.22151532919205166,0.663689468484282,-0.10433266889415573,0.44394690506978,-0.25806681506375445,0.24919764671495906,-0.8236560898423654,0,0,0
7,-0.05850811445733069,1.0605193805741897,-0.5510442242365082,-0.10433266889415573,-0.03705612464575903,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,0
4,1.3131623578390514,0.9906023762923449,0.8661450839377471,-0.10433266889415573,-0.03705612464575903,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,0
3,1.3547281297268203,1.410104401983414,1.6759675457516074,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,1.7743333212169892,0.20373697689704898,0,0,0
2,1.6456885329412045,2.109274444801862,-0.5510442242365082,-0.10433266889415573,1.4059529645008582,-0.25806681506375445,1.011765483965974,2.0530444970279946,0,0,0
6,-0.4741658333350222,0.2914323334738965,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.24919764671495906,-1.0291347031902482,0,0,0
0,0.7728073232980524,1.2702703934197241,0.5624616607575496,-0.10433266889415573,0.44394690506978,-0.25806681506375445,-0.5133701905360559,-0.6181774764944825,0,0,0
3,0.14932074498151507,-0.4077377093445519,0.5624616607575496,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.41269886314659965,0,0,0
3,-0.05850811445733069,0.5711003506012758,-0.3485886087830432,-0.10433266889415573,0.44394690506978,3.0255681751121113,1.011765483965974,2.2585231103758776,0,0,0
7,-0.016942342569561532,0.2914323334738965,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.24919764671495906,-1.0291347031902482,0,0,0
4,1.6041227610534354,-0.058152687935327685,4.2066627389199205,-0.10433266889415573,-0.03705612464575903,-0.25806681506375445,1.7743333212169892,0.6146942035928147,0,0,1
4,0.10775497309374593,-0.8272397350356209,1.3722841225714097,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,1.011765483965974,0.20373697689704898,0,0,0
1,1.3962939016145897,-0.33782070506270706,-0.24736080105631067,-0.10433266889415573,3.329965083363014,3.0255681751121113,1.011765483965974,-0.0017416364508339006,0,0,0
8,-0.681994692773868,-0.5475717179082416,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,0
0,1.8535173923800503,3.018195500465845,1.2710563148446772,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,2.918185077093512,1.2311300436364634,0,0,0
3,-0.7235604646616371,-0.4776547136263967,-0.24736080105631067,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,1.4366086569843461,0,0,0
7,-0.5572973771105605,0.5011833463194311,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,0.40921559024493187,0,0,0
4,-0.8066920084371755,-0.4077377093445519,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.24919764671495906,-0.6181774764944825,0,0,0
4,0.02462342931820762,1.340187397701569,1.1698285071179446,-0.10433266889415573,-0.03705612464575903,1.3837506800241783,-0.5133701905360559,-0.6181774764944825,0,0,0
2,0.8143730951858216,0.36134933775574135,-0.5510442242365082,-0.10433266889415573,3.329965083363014,3.0255681751121113,-0.5133701905360559,-1.0291347031902482,0,0,0
1,0.9806361827368981,0.36134933775574135,-0.5510442242365082,-0.10433266889415573,2.367959023931936,3.0255681751121113,0.24919764671495906,0.8201728169406975,0,0,0
2,2.1860435674822036,0.6410173548831207,0.461233853030817,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,4.443320751595542,1.6420872703322291,0,0,0
4,1.3547281297268203,0.011764316346517157,3.700523700286258,-0.10433266889415573,-0.03705612464575903,-0.25806681506375445,3.2994689957190197,-1.0291347031902482,0,0,0
4,0.8975046389613599,0.7808513634468104,2.5870178152922003,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,1.011765483965974,-0.8236560898423654,0,0,0
0,-0.9313893241004829,-0.6874057264719312,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,0
1,1.1053334984002057,0.011764316346517157,-0.5510442242365082,-0.10433266889415573,1.4059529645008582,-0.25806681506375445,0.24919764671495906,0.8201728169406975,0,0,0
7,-0.681994692773868,-0.8272397350356209,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,1.0256514302885804,0,0,0
7,0.39871537630813003,-0.6174887221900864,0.8661450839377471,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,1.011765483965974,-0.0017416364508339006,0,0,0
1,-0.016942342569561532,-0.33782070506270706,-0.5510442242365082,-0.10433266889415573,0.44394690506978,-0.25806681506375445,-0.5133701905360559,0.40921559024493187,0,0,0
1,-0.8066920084371755,-0.9670737435993106,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.24919764671495906,-0.20722024979871678,0,0,0
3,0.8143730951858216,0.5711003506012758,-0.5510442242365082,-0.10433266889415573,3.810968113078553,3.0255681751121113,1.3930494025914817,-0.41269886314659965,0,0,0
1,0.5649784638592066,-0.6874057264719312,-0.5510442242365082,-0.10433266889415573,4.291971142794092,3.0255681751121113,-0.5133701905360559,-1.0291347031902482,0,0,0
4,0.6065442357469758,0.7109343591649655,1.4735119302981423,-0.10433266889415573,-0.518059154361298,3.0255681751121113,1.7743333212169892,1.0256514302885804,0,0,0
7,-1.0560866397637905,-0.9670737435993106,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,0.6146942035928147,0,0,0
0,1.6041227610534354,3.018195500465845,0.05632262212388691,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,2.155617239842497,1.4366086569843461,0,0,0
1,-0.26633697389617644,-0.7573227307537761,-0.5510442242365082,-0.10433266889415573,0.44394690506978,-0.25806681506375445,-0.5133701905360559,0.20373697689704898,0,0,0
4,-0.26633697389617644,-0.7573227307537761,0.3600060453040845,11.385760515419703,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.8236560898423654,0,0,0
7,0.27401806064482254,0.011764316346517157,0.25877823757735197,-0.10433266889415573,-0.03705612464575903,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,0
1,-0.8482577803249446,-0.8272397350356209,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,1.2311300436364634,0,0,0
7,-0.7651262365494063,-0.6874057264719312,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,0.8201728169406975,0,0,0
5,-0.6404289208860988,-0.8272397350356209,-0.24736080105631067,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,1.011765483965974,1.4366086569843461,0,0,0
3,-0.6404289208860988,-0.19798669649901737,-0.24736080105631067,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,1.2311300436364634,0,0,0
1,0.9806361827368981,1.1304363848560344,-0.5510442242365082,-0.10433266889415573,1.4059529645008582,-0.25806681506375445,0.24919764671495906,-1.0291347031902482,0,0,0
1,-0.18320543012063814,-0.12806969221717251,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.24919764671495906,-1.0291347031902482,0,0,0
3,0.8975046389613599,-0.19798669649901737,2.4857900075654675,-0.10433266889415573,0.44394690506978,-0.25806681506375445,0.6304815653404666,-1.0291347031902482,0,0,0
8,1.9782147080433576,0.36134933775574135,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,2.4640017237237606,0,0,0
7,-0.10007388634509984,0.15159832491020683,0.25877823757735197,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,0
1,0.8559388670735907,-0.2679037007808622,-0.5510442242365082,-0.10433266889415573,0.44394690506978,-0.25806681506375445,-0.5133701905360559,1.2311300436364634,0,0,0
1,-0.26633697389617644,-0.9670737435993106,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,1.8475658836801119,0,0,0
8,0.06618920120597678,-0.33782070506270706,-0.14613299332957813,-0.10433266889415573,0.44394690506978,-0.25806681506375445,-0.5133701905360559,2.2585231103758776,0,0,0
3,0.8559388670735907,0.5011833463194311,0.5624616607575496,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.6181774764944825,0,0,0
1,2.0197804799311267,-0.058152687935327685,-0.5510442242365082,-0.10433266889415573,2.367959023931936,9.592838155463843,7.112308181974095,-0.8236560898423654,0,0,1
3,2.2276093393699727,1.410104401983414,0.15755042985061943,-0.10433266889415573,1.4059529645008582,6.309203165287977,1.011765483965974,0.20373697689704898,0,0,0
0,0.6896757795225141,1.7596894233926381,-0.24736080105631067,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,0
3,0.02462342931820762,0.36134933775574135,0.05632262212388691,-0.10433266889415573,-0.518059154361298,4.667385670200044,1.011765483965974,0.20373697689704898,0,0,0
6,-0.7651262365494063,-0.12806969221717251,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.6181774764944825,0,0,0
9,-0.26633697389617644,-0.19798669649901737,0.25877823757735197,-0.10433266889415573,-0.03705612464575903,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,0
8,0.27401806064482254,-0.058152687935327685,-0.5510442242365082,-0.10433266889415573,2.367959023931936,-0.25806681506375445,-0.5133701905360559,-0.20722024979871678,0,0,0
7,-0.8482577803249446,-0.058152687935327685,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.6181774764944825,0,0,0
8,0.10775497309374593,0.36134933775574135,-0.5510442242365082,-0.10433266889415573,0.44394690506978,-0.25806681506375445,-0.5133701905360559,0.20373697689704898,0,0,0
10,1.6041227610534354,0.4312663420375862,-0.044905185602845614,11.385760515419703,-0.518059154361298,-0.25806681506375445,1.3930494025914817,-1.0291347031902482,0,0,0
2,1.230030814063513,2.039357440520017,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.13208627191054845,0.40921559024493187,0,0,0
8,1.3547281297268203,1.2702703934197241,-0.5510442242365082,-0.10433266889415573,0.44394690506978,-0.25806681506375445,-0.5133701905360559,0.6146942035928147,0,0,0
1,0.5649784638592066,0.081681320628362,-0.5510442242365082,-0.10433266889415573,2.367959023931936,-0.25806681506375445,-0.5133701905360559,0.40921559024493187,0,0,0
7,0.06618920120597678,0.7808513634468104,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,0.8201728169406975,0,0,0
7,-0.5988631489983297,-0.12806969221717251,0.05632262212388691,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.6304815653404666,1.6420872703322291,0,0,0
3,-0.4741658333350222,-0.6174887221900864,-0.044905185602845614,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,2.155617239842497,0.40921559024493187,0,0,0
3,0.39871537630813003,-0.4077377093445519,1.4735119302981423,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,2.5369011584680043,0.40921559024493187,0,0,0
0,0.27401806064482254,0.011764316346517157,-0.5510442242365082,-0.10433266889415573,1.8869559942163971,7.95102066037591,-0.13208627191054845,-0.0017416364508339006,0,0,0
6,0.6065442357469758,0.36134933775574135,0.3600060453040845,-0.10433266889415573,-0.03705612464575903,-0.25806681506375445,2.155617239842497,-1.0291347031902482,0,0,0
3,1.3547281297268203,0.7808513634468104,3.902979315739723,11.385760515419703,-0.03705612464575903,-0.25806681506375445,3.6807529143445272,1.6420872703322291,0,0,0
1,2.1444777955944345,0.15159832491020683,0.15755042985061943,-0.10433266889415573,0.44394690506978,-0.25806681506375445,0.6304815653404666,-1.0291347031902482,0,0,0
4,2.2276093393699727,-0.19798669649901737,4.105434931193188,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,1.011765483965974,-1.0291347031902482,0,0,1
7,0.7312415514102832,1.0605193805741897,2.0808787766585377,-0.10433266889415573,-0.03705612464575903,1.3837506800241783,1.3930494025914817,-0.6181774764944825,0,0,0
1,-0.9313893241004829,-0.9670737435993106,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,0.6146942035928147,0,0,0
5,-0.016942342569561532,0.2914323334738965,0.05632262212388691,-0.10433266889415573,0.44394690506978,3.0255681751121113,0.24919764671495906,0.20373697689704898,0,0,0
5,-0.5988631489983297,-0.6874057264719312,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,0
4,0.6065442357469758,0.081681320628362,2.4857900075654675,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,1.7743333212169892,-1.0291347031902482,0,0,0
4,0.3155838325325917,-0.12806969221717251,1.3722841225714097,-0.10433266889415573,0.44394690506978,-0.25806681506375445,-0.5133701905360559,1.8475658836801119,0,0,0
3,-0.8898235522127138,-0.8971567393174658,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.0017416364508339006,0,0,0
2,1.3131623578390514,2.179191449083707,-0.14613299332957813,-0.10433266889415573,0.44394690506978,3.0255681751121113,-0.5133701905360559,-1.0291347031902482,0,0,0
1,-0.9313893241004829,-0.9670737435993106,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,1.2311300436364634,0,0,0
7,-0.10007388634509984,-0.4077377093445519,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.13208627191054845,-1.0291347031902482,0,0,0
4,-0.18320543012063814,0.5011833463194311,0.7649172762110146,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.24919764671495906,-1.0291347031902482,0,0,0
8,-0.5157316052227914,0.15159832491020683,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.24919764671495906,2.6694803370716436,0,0,0
7,-0.5988631489983297,-0.6874057264719312,0.15755042985061943,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,1.011765483965974,-0.20722024979871678,0,0,0
9,1.1053334984002057,1.2003533891378793,1.8784231612050726,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,1.8475658836801119,0,0,0
1,-0.7651262365494063,-0.4776547136263967,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.20722024979871678,0,0,0
2,1.6872543048289737,1.6897724191107932,0.05632262212388691,-0.10433266889415573,3.329965083363014,-0.25806681506375445,0.24919764671495906,-1.0291347031902482,0,0,0
0,3.183622092788663,1.9694404362381726,0.05632262212388691,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.24919764671495906,-0.0017416364508339006,0,0,0
7,0.2324522887570534,-0.058152687935327685,0.3600060453040845,-0.10433266889415573,0.9249499347853191,-0.25806681506375445,0.24919764671495906,-0.8236560898423654,0,0,0
1,0.6065442357469758,-0.2679037007808622,-0.5510442242365082,-0.10433266889415573,2.367959023931936,-0.25806681506375445,1.7743333212169892,-1.0291347031902482,0,0,0
5,-1.0145208678760211,-0.8272397350356209,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.41269886314659965,0,0,0
9,-0.05850811445733069,0.081681320628362,0.5624616607575496,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,1
8,-0.43260006144725305,-0.5475717179082416,-0.3485886087830432,-0.10433266889415573,1.4059529645008582,-0.25806681506375445,0.6304815653404666,-1.0291347031902482,0,0,0
7,-0.43260006144725305,-0.6174887221900864,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.6181774764944825,0,0,0
9,2.35230665503328,0.6410173548831207,5.522624239367444,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,3.6807529143445272,-0.41269886314659965,0,0,1
8,0.4818469200836683,0.9206853720105,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.13208627191054845,-0.8236560898423654,0,0,0
8,0.02462342931820762,-0.33782070506270706,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.8236560898423654,0,0,0
1,0.39871537630813003,-0.6174887221900864,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.24919764671495906,-1.0291347031902482,0,0,0
10,1.3962939016145897,1.8995234319563277,-0.5510442242365082,-0.10433266889415573,1.8869559942163971,-0.25806681506375445,0.24919764671495906,-0.6181774764944825,0,0,0
1,1.1053334984002057,-0.33782070506270706,-0.14613299332957813,-0.10433266889415573,0.44394690506978,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,0
4,1.3131623578390514,1.6198554148289483,4.004207123466456,-0.10433266889415573,-0.518059154361298,3.0255681751121113,6.731024263348587,0.20373697689704898,0,0,1
3,-0.43260006144725305,-0.4077377093445519,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,2.0530444970279946,0,0,0
9,2.102912023706665,1.6198554148289483,-0.4498164165097757,-0.10433266889415573,0.44394690506978,-0.25806681506375445,1.3930494025914817,1.8475658836801119,0,0,0
9,3.84867444299297,0.5011833463194311,0.15755042985061943,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,1.7743333212169892,-0.0017416364508339006,0,0,0
4,-0.7235604646616371,0.4312663420375862,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.8236560898423654,0,0,0
7,-0.8898235522127138,-0.6874057264719312,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.6181774764944825,0,0,0
5,-0.6404289208860988,-0.6874057264719312,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,0
6,-0.7235604646616371,-0.33782070506270706,-0.5510442242365082,-0.10433266889415573,-0.03705612464575903,-0.25806681506375445,-0.5133701905360559,0.40921559024493187,0,0,0
1,-0.141639658232869,-0.8272397350356209,-0.5510442242365082,-0.10433266889415573,1.4059529645008582,-0.25806681506375445,0.24919764671495906,-0.41269886314659965,0,0,0
3,2.393872426921049,1.6198554148289483,0.5624616607575496,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.24919764671495906,1.0256514302885804,0,0,1
1,1.1053334984002057,-0.058152687935327685,-0.5510442242365082,-0.10433266889415573,3.329965083363014,-0.25806681506375445,-0.5133701905360559,-0.8236560898423654,0,0,0
1,-0.8482577803249446,-0.7573227307537761,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,2.0530444970279946,0,0,0
1,-0.5157316052227914,-0.6174887221900864,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,2.0530444970279946,0,0,0
7,0.7728073232980524,-0.4077377093445519,1.1698285071179446,-0.10433266889415573,0.9249499347853191,-0.25806681506375445,1.011765483965974,-1.0291347031902482,0,0,0
1,-0.016942342569561532,-0.19798669649901737,-0.5510442242365082,-0.10433266889415573,0.44394690506978,-0.25806681506375445,-0.5133701905360559,-0.20722024979871678,0,0,0
4,0.39871537630813003,0.7808513634468104,1.068600699391212,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.20722024979871678,0,0,0
6,-0.141639658232869,-0.33782070506270706,-0.14613299332957813,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.0017416364508339006,0,0,0
3,0.27401806064482254,0.4312663420375862,0.15755042985061943,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.24919764671495906,-1.0291347031902482,0,0,0
8,-1.0560866397637905,-0.8971567393174658,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,1.2311300436364634,0,0,0
2,-0.5572973771105605,-0.7573227307537761,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,1.2311300436364634,0,0,0
2,1.6872543048289737,-0.2679037007808622,-0.24736080105631067,-0.10433266889415573,3.329965083363014,4.667385670200044,1.7743333212169892,1.0256514302885804,0,0,0
3,-0.9313893241004829,-0.6874057264719312,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.6181774764944825,0,0,0
4,0.02462342931820762,-0.12806969221717251,0.663689468484282,-0.10433266889415573,-0.03705612464575903,1.3837506800241783,-0.5133701905360559,-0.20722024979871678,0,0,0
2,-0.8898235522127138,-0.6174887221900864,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,0.20373697689704898,0,0,0
8,0.44028114819589914,0.15159832491020683,-0.5510442242365082,-0.10433266889415573,1.4059529645008582,-0.25806681506375445,-0.13208627191054845,-0.6181774764944825,0,0,0
3,0.27401806064482254,0.5711003506012758,0.7649172762110146,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.6304815653404666,1.8475658836801119,0,0,0
2,0.5234126919714375,0.15159832491020683,-0.5510442242365082,-0.10433266889415573,-0.03705612464575903,-0.25806681506375445,0.24919764671495906,-0.6181774764944825,0,0,0
3,1.230030814063513,2.4588594662110865,-0.24736080105631067,-0.10433266889415573,2.848962053647475,-0.25806681506375445,-0.13208627191054845,-0.8236560898423654,0,0,0
8,-1.0560866397637905,-0.9670737435993106,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-0.20722024979871678,0,0,0
7,0.4818469200836683,0.2914323334738965,0.3600060453040845,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.6304815653404666,-0.41269886314659965,0,0,0
7,0.39871537630813003,0.011764316346517157,0.15755042985061943,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,0.24919764671495906,-1.0291347031902482,0,0,0
6,-0.7235604646616371,-0.4077377093445519,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,0.40921559024493187,0,0,0
3,1.4378596735023588,2.3190254576473968,0.663689468484282,-0.10433266889415573,0.9249499347853191,-0.25806681506375445,1.7743333212169892,-0.41269886314659965,0,0,0
1,-0.10007388634509984,-0.5475717179082416,-0.5510442242365082,-0.10433266889415573,-0.03705612464575903,-0.25806681506375445,-0.5133701905360559,0.20373697689704898,0,0,0
1,-0.8898235522127138,-0.9670737435993106,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,0.20373697689704898,0,0,0
4,1.3131623578390514,0.5011833463194311,3.4980680848327927,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,1.7743333212169892,1.4366086569843461,0,0,0
3,0.10775497309374593,-0.12806969221717251,0.9673728916644796,-0.10433266889415573,-0.03705612464575903,-0.25806681506375445,-0.5133701905360559,0.20373697689704898,0,0,0
1,-0.9313893241004829,-0.9670737435993106,-0.5510442242365082,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,0.40921559024493187,0,0,0
4,-0.6404289208860988,0.6410173548831207,0.15755042985061943,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,-1.0291347031902482,0,0,0
8,0.35714960442036087,-0.4077377093445519,-0.5510442242365082,-0.10433266889415573,2.367959023931936,-0.25806681506375445,1.011765483965974,-1.0291347031902482,0,0,0
7,-0.05850811445733069,-0.19798669649901737,0.25877823757735197,-0.10433266889415573,-0.518059154361298,-0.25806681506375445,-0.5133701905360559,0.8201728169406975,0,0,0
