Pos,Player,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Sk,Int.1,All-pro teams,Player-additional,Year
T,Mitchell Schwartz,KAN,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,SchwMi00,2018
T,David Bakhtiari,GNB,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,BakhDa00,2018
T,Terron Armstead,NOR,27,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm,ArmsTe00,2018
T,Taylor Lewan,TEN,27,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf.,LewaTa00,2018
LG,Joel Bitonio,CLE,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 2nd Tm PFF: 1st Tm,BitoJo00,2018
G,Quenton Nelson,IND,22,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,NelsQu00,2018
G,Zack Martin,DAL,28,4,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,MartZa00,2018
G,Marshal Yanda,BAL,34,11,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,YandMa20,2018
G,Brandon Brooks,PHI,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf.,BrooBr00,2018
C,Jason Kelce,PHI,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,KelcJa00,2018
C,Maurkice Pouncey,PIT,29,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,PounMa20,2018
C,Rodney Hudson,OAK,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,HudsRo00,2018
RG,Shaq Mason,NWE,25,3,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 1st Tm,MasoSh01,2018
RT,Ryan Ramczyk,NOR,24,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,RamcRy00,2018
DE,J.J. Watt,HOU,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,47.0,16.0,0,FW: 1st Tm All-Conf. AP: 1st Tm AP: 2nd Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WattJ.00,2018
DE,Danielle Hunter,MIN,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,51.0,14.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm SN: 1st Tm,HuntDa01,2018
DE,Cameron Jordan,NOR,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,35.0,12.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,JordCa00,2018
DE,Myles Garrett,CLE,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,35.0,13.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm,GarrMy00,2018
DE,DeMarcus Lawrence,DAL,26,4,16,15,0,0,0,0,0,0,0,0,0,0,0,42.0,10.5,1,FW: 1st Tm All-Conf.,LawrDe00,2018
DE,Trey Flowers,NWE,25,3,15,15,0,0,0,0,0,0,0,0,0,0,0,32.0,7.5,0,PFF: 2nd Tm,FlowTr00,2018
DT,Fletcher Cox,PHI,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,33.0,10.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,CoxxFl00,2018
DT,Aaron Donald,LAR,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,41.0,20.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,DonaAa00,2018
DT,Chris Jones,KAN,24,2,16,11,0,0,0,0,0,0,0,0,0,0,0,35.0,15.5,1,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,JoneCh09,2018
DT,Geno Atkins,CIN,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,24.0,10.0,0,FW: 1st Tm All-Conf.,AtkiGe99,2018
DT,Akiem Hicks,CHI,29,6,16,16,0,0,0,0,0,1,1,1,0,0,0,41.0,7.5,0,PFF: 2nd Tm,HickAk00,2018
OLB,Khalil Mack,CHI,27,4,14,13,0,0,0,0,0,0,0,0,0,0,0,37.0,12.5,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,MackKh00,2018
OLB,Von Miller,DEN,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,29.0,14.5,1,FW: 1st Tm All-Conf. AP: 2nd Tm AP: 2nd Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,MillVo00,2018
OLB,Shaquille Leonard,IND,23,Rook,15,15,0,0,0,0,0,0,0,0,0,0,0,111.0,7.0,2,FW: 1st Tm All-Conf. AP: 1st Tm,LeonDa00,2018
OLB,Ryan Kerrigan,WAS,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,30.0,13.0,0,FW: 1st Tm All-Conf.,KerrRy00,2018
MLB,Bobby Wagner,SEA,28,6,15,15,0,0,0,0,0,0,0,0,0,0,0,84.0,1.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,WagnBo00,2018
MLB,C.J. Mosley,BAL,26,4,15,15,0,0,0,0,0,0,0,0,0,0,0,70.0,0.5,1,FW: 1st Tm All-Conf. AP: 2nd Tm,MoslC.00,2018
LB,Luke Kuechly,CAR,27,6,16,16,0,0,0,0,0,0,0,0,0,0,0,93.0,2.0,1,AP: 1st Tm PFF: 1st Tm SN: 1st Tm,KuecLu00,2018
LB,Leighton Vander Esch,DAL,21,Rook,16,11,0,0,0,0,0,0,0,0,0,0,0,102.0,0.0,2,AP: 2nd Tm PFF: 2nd Tm,VandLe00,2018
LB,Zach Brown,WAS,29,6,16,12,0,0,0,0,0,0,0,0,0,0,0,69.0,1.0,0,PFF: 2nd Tm,BrowZa00,2018
CB,Kyle Fuller,CHI,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,45.0,0.0,7,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,FullKy00,2018
CB,Stephon Gilmore,NWE,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,40.0,1.0,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,GilmSt00,2018
CB,Byron Jones,DAL,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,56.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm,JoneBy00,2018
CB,Patrick Peterson,ARI,28,7,16,16,0,0,0,0,0,0,0,0,0,0,0,45.0,1.0,2,PFF: 2nd Tm SN: 1st Tm,PetePa00,2018
CB,Xavien Howard,MIA,25,2,12,12,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0,7,FW: 1st Tm All-Conf. AP: 2nd Tm,HowaXa00,2018
DB,Desmond King,LAC,24,1,16,8,0,0,0,0,0,0,0,0,0,0,0,47.0,0.0,3,AP: 1st Tm AP: 2nd Tm PFF: 1st Tm,KingDe01,2018
DB,Kareem Jackson,HOU,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,70.0,1.0,2,PFF: 2nd Tm,JackKa99,2018
S,Eddie Jackson,CHI,25,1,14,14,0,0,0,0,0,0,0,0,0,0,0,41.0,1.0,6,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,JackEd01,2018
S,Derwin James,LAC,22,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,75.0,3.5,3,FW: 1st Tm All-Conf. AP: 2nd Tm AP: 1st Tm FW: 1st Tm PFF: 2nd Tm,JameDe00,2018
S,Jamal Adams,NYJ,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,86.0,3.5,1,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm SN: 1st Tm,AdamJa00,2018
S,Harrison Smith,MIN,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,67.0,3.0,3,FW: 1st Tm All-Conf. AP: 2nd Tm,SmitHa00,2018
S,Kevin Byard,TEN,25,2,16,16,1,1,66,1,0,0,0,0,0,0,0,62.0,2.0,4,PFF: 2nd Tm,ByarKe01,2018
K,Wil Lutz,NOR,24,2,16,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,PFF: 2nd Tm,LutzWi00,2018
P,Michael Dickson,SEA,22,Rook,16,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,DickMi00,2018
P,Thomas Morstead,NOR,32,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 1st Tm,MorsTh00,2018
P,Brett Kern,TEN,32,10,16,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf.,KernBr20,2018
P,Johnny Hekker,LAR,28,6,16,0,2,4,19,0,0,1,3,0,0,0,0,1.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,HekkJo00,2018
PR,Tarik Cohen,CHI,23,1,16,7,1,1,1,1,0,99,444,3,71,725,5,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,CoheTa00,2018
KR,Andre Roberts,NYJ,30,8,16,1,0,0,0,0,0,2,20,0,10,79,1,0.0,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,RobeAn00,2018
KR,Richie James,SFO,23,Rook,13,2,0,0,0,0,0,0,0,0,9,130,1,1.0,0.0,0,FW: 1st Tm All-Conf.,JameRi00,2018
KR,Tremon Smith,KAN,22,Rook,14,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,PFF: 2nd Tm,SmitTr04,2018
KR,Cordarrelle Patterson,NWE,27,5,15,5,0,0,0,0,0,42,228,1,21,247,3,1.0,0.0,0,AP: 2nd Tm,PattCo00,2018
ST,Adrian Phillips,LAC,26,4,16,7,0,0,0,0,0,0,0,0,0,0,0,65.0,0.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,PhilAd00,2018
ST,Albert McClellan,2TM,32,7,13,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,PFF: 1st Tm,McClAl00,2018
ST,Cory Littleton,LAR,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,90.0,4.0,3,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,LittCo01,2018
PK,Aldrick Rosas,NYG,24,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm SN: 1st Tm,RosaAl00,2018
PK,Justin Tucker,BAL,29,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,TuckJu00,2018
QB,Lamar Jackson,BAL,22,1,15,15,265,401,3127,36,6,176,1206,7,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,JackLa00,2019
QB,Russell Wilson,SEA,31,7,16,16,341,516,4110,31,5,75,342,3,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm,WilsRu00,2019
RB,Christian McCaffrey,CAR,23,2,16,16,0,2,0,0,0,287,1387,15,116,1005,4,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,McCaCh01,2019
RB,Derrick Henry,TEN,25,3,15,15,0,0,0,0,0,303,1540,16,18,206,2,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm AP: 2nd Tm FW: 1st Tm,HenrDe00,2019
RB,Dalvin Cook,MIN,24,2,14,14,0,0,0,0,0,250,1135,13,53,519,0,0.0,0.0,0,FW: 1st Tm All-Conf. SN: 1st Tm,CookDa01,2019
RB,Nick Chubb,CLE,24,1,16,16,0,0,0,0,0,298,1494,8,36,278,0,0.0,0.0,0,FW: 1st Tm All-Conf. PFF: 1st Tm,ChubNi00,2019
WR,Michael Thomas,NOR,26,3,16,15,0,0,0,0,0,1,-9,0,149,1725,9,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,ThomMi05,2019
WR,Julio Jones,ATL,30,8,15,15,0,0,0,0,0,2,-3,0,99,1394,6,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm PFF: 1st Tm,JoneJu02,2019
WR,DeAndre Hopkins,HOU,27,6,15,15,1,2,6,1,1,2,18,0,104,1165,7,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm PFF: 2nd Tm SN: 1st Tm,HopkDe00,2019
WR,Chris Godwin,TAM,23,2,14,14,0,0,0,0,0,1,8,0,86,1333,9,0.0,0.0,0,PFF: 1st Tm AP: 2nd Tm,GodwCh00,2019
WR,Keenan Allen,LAC,27,6,16,16,0,0,0,0,0,3,16,0,104,1199,6,0.0,0.0,0,FW: 1st Tm All-Conf.,AlleKe00,2019
WR,Mike Evans,TAM,26,5,13,13,0,0,0,0,0,0,0,0,67,1157,8,0.0,0.0,0,PFF: 2nd Tm,EvanMi00,2019
TE,George Kittle,SFO,26,2,14,14,0,0,0,0,0,5,22,0,85,1053,5,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,KittGe00,2019
TE,Travis Kelce,KAN,30,6,16,16,0,0,0,0,0,1,4,1,97,1229,5,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm,KelcTr00,2019
FLEX,Austin Ekeler,LAC,24,2,16,8,0,0,0,0,0,132,557,3,92,993,8,0.0,0.0,0,PFF: 2nd Tm,EkelAu00,2019
LT,Anthony Castonzo,IND,31,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,CastAn00,2019
OT,Laremy Tunsil,HOU,25,3,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,SN: 1st Tm,TunsLa00,2019
T,Ronnie Stanley,BAL,25,3,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,StanRo00,2019
T,Ryan Ramczyk,NOR,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,RamcRy00,2019
T,David Bakhtiari,GNB,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,BakhDa00,2019
T,Mitchell Schwartz,KAN,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,SchwMi00,2019
LG,Joe Thuney,NWE,27,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,ThunJo00,2019
LG,Joel Bitonio,CLE,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 2nd Tm,BitoJo00,2019
G,Quenton Nelson,IND,23,1,16,16,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,NelsQu00,2019
G,Zack Martin,DAL,29,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm PFF: 2nd Tm SN: 1st Tm,MartZa00,2019
G,Marshal Yanda,BAL,35,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm,YandMa20,2019
G,Brandon Brooks,PHI,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. PFF: 1st Tm,BrooBr00,2019
C,Jason Kelce,PHI,32,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,KelcJa00,2019
C,Rodney Hudson,OAK,30,8,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,HudsRo00,2019
C,Ryan Jensen,TAM,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,JensRy00,2019
DE,Cameron Jordan,NOR,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,37.0,15.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm SN: 1st Tm,JordCa00,2019
DE,Joey Bosa,LAC,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,47.0,11.5,0,FW: 1st Tm All-Conf. PFF: 2nd Tm SN: 1st Tm,BosaJo00,2019
DE,Danielle Hunter,MIN,25,4,16,16,0,0,0,0,0,0,0,0,0,0,0,52.0,14.5,0,FW: 1st Tm All-Conf. FW: 1st Tm,HuntDa01,2019
DE,Za'Darius Smith,GNB,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,41.0,13.5,0,PFF: 1st Tm,SmitZa00,2019
DE,Calais Campbell,JAX,33,11,16,16,0,0,0,0,0,0,0,0,0,0,0,37.0,6.5,0,FW: 1st Tm All-Conf. PFF: 2nd Tm,CampCa99,2019
DT,Aaron Donald,LAR,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,29.0,12.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,DonaAa00,2019
DT,Cameron Heyward,PIT,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,51.0,9.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,HeywCa01,2019
DT,Grady Jarrett,ATL,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,38.0,7.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,JarrGr00,2019
DT,Chris Jones,KAN,25,3,13,12,0,0,0,0,0,0,0,0,0,0,0,23.0,9.0,0,FW: 1st Tm All-Conf.,JoneCh09,2019
DT,D.J. Reader,HOU,25,3,15,15,0,0,0,0,0,0,0,0,0,0,0,28.0,2.5,0,PFF: 2nd Tm,ReadD.00,2019
DT,DeForest Buckner,SFO,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,34.0,7.5,0,AP: 2nd Tm,BuckDe00,2019
OLB,T.J. Watt,PIT,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,35.0,14.5,2,FW: 1st Tm All-Conf. AP: 1st Tm AP: 2nd Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WattT.00,2019
OLB,Chandler Jones,ARI,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,42.0,19.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,JoneCh03,2019
OLB,Shaquil Barrett,TAM,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,45.0,19.5,1,FW: 1st Tm All-Conf. AP: 2nd Tm,BarrSh00,2019
OLB,Matt Judon,BAL,27,3,16,16,0,0,0,0,0,0,0,0,0,0,0,43.0,9.5,0,FW: 1st Tm All-Conf.,JudoMa00,2019
MLB,Bobby Wagner,SEA,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,86.0,3.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,WagnBo00,2019
MLB,Shaquille Leonard,IND,24,1,13,13,0,0,0,0,0,0,0,0,0,0,0,71.0,5.0,5,FW: 1st Tm All-Conf. AP: 2nd Tm,LeonDa00,2019
LB,Eric Kendricks,MIN,27,4,15,15,0,0,0,0,0,0,0,0,0,0,0,70.0,0.5,0,AP: 1st Tm PFF: 1st Tm,KendEr00,2019
LB,Demario Davis,NOR,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,87.0,4.0,1,AP: 1st Tm PFF: 1st Tm,DaviDe00,2019
LB,Luke Kuechly,CAR,28,7,16,16,0,0,0,0,0,0,0,0,0,0,0,81.0,0.0,2,AP: 2nd Tm PFF: 2nd Tm,KuecLu00,2019
LB,Lavonte David,TAM,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,82.0,1.0,1,PFF: 2nd Tm,DaviLa00,2019
CB,Stephon Gilmore,NWE,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,44.0,0.0,6,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,GilmSt00,2019
CB,Tre'Davious White,BUF,24,2,15,15,0,0,0,0,0,0,0,0,0,0,0,48.0,1.0,6,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,WhitTr01,2019
CB,Marcus Peters,2TM,26,4,16,15,0,0,0,0,0,0,0,0,0,0,0,40.0,0.0,5,AP: 2nd Tm AP: 1st Tm PFF: 1st Tm,PeteMa00,2019
CB,Richard Sherman,SFO,31,8,15,15,0,0,0,0,0,0,0,0,0,0,0,48.0,0.0,3,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm,SherRi00,2019
CB,Marshon Lattimore,NOR,23,2,14,14,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,1,FW: 1st Tm All-Conf.,LattMa01,2019
CB,Quinton Dunbar,WAS,27,4,11,11,0,0,0,0,0,0,0,0,0,0,0,31.0,0.0,4,PFF: 2nd Tm,DunbQu00,2019
CB,Casey Hayward,LAC,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,28.0,0.0,2,PFF: 2nd Tm,HaywCa00,2019
DB,Tyrann Mathieu,KAN,27,6,16,16,0,0,0,0,0,0,0,0,0,0,0,63.0,2.0,4,AP: 1st Tm AP: 2nd Tm,MathTy00,2019
DB,Marlon Humphrey,BAL,23,2,16,15,0,0,0,0,0,0,0,0,0,0,0,53.0,0.0,3,AP: 1st Tm,HumpMa00,2019
DB,Marcus Williams,NOR,23,2,15,15,0,0,0,0,0,0,0,0,0,0,0,40.0,0.0,4,PFF: 2nd Tm,WillMa06,2019
S,Jamal Adams,NYJ,24,2,14,14,0,0,0,0,0,0,0,0,0,0,0,61.0,6.5,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,AdamJa00,2019
S,Minkah Fitzpatrick,2TM,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,44.0,0.0,5,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,FitzMi00,2019
S,Anthony Harris,MIN,28,4,14,14,0,0,0,0,0,0,0,0,0,0,0,35.0,0.0,6,FW: 1st Tm All-Conf. PFF: 1st Tm,HarrAn01,2019
S,Justin Simmons,DEN,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,65.0,0.0,4,AP: 2nd Tm PFF: 1st Tm,SimmJu00,2019
S,Harrison Smith,MIN,30,7,15,15,0,0,0,0,0,0,0,0,0,0,0,65.0,1.0,3,FW: 1st Tm All-Conf. PFF: 2nd Tm,SmitHa00,2019
K,Josh Lambo,JAX,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,LambJo00,2019
P,Brett Kern,TEN,33,11,16,0,1,2,11,0,0,1,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,KernBr20,2019
P,Tress Way,WAS,29,5,16,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,WayxTr00,2019
P,JK Scott,GNB,24,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,ScotJK00,2019
PR,Deonte Harty,NOR,22,Rook,14,1,0,0,0,0,0,4,31,0,6,24,0,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,HarrDe07,2019
PR,Diontae Johnson,PIT,23,Rook,16,12,0,0,0,0,0,4,41,0,59,680,5,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,JohnDi01,2019
KR,Cordarrelle Patterson,CHI,28,6,16,4,0,0,0,0,0,17,103,0,11,83,0,5.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm AP: 2nd Tm FW: 1st Tm SN: 1st Tm,PattCo00,2019
KR,Mecole Hardman,KAN,21,Rook,16,5,0,0,0,0,0,4,17,0,26,538,6,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,HardMe00,2019
KR,Andre Roberts,BUF,31,9,13,0,0,0,0,0,0,1,7,0,3,20,0,0.0,0.0,0,PFF: 2nd Tm,RobeAn00,2019
ST,Matthew Slater,NWE,34,11,16,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm,SlatMa00,2019
ST,J.T. Gray,NOR,23,1,16,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm,GrayJ.00,2019
PK,Justin Tucker,BAL,30,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,TuckJu00,2019
PK,Wil Lutz,NOR,25,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf.,LutzWi00,2019
QB,Aaron Rodgers,GNB,37,15,16,16,372,526,4299,48,5,38,149,3,1,-6,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,RodgAa00,2020
QB,Patrick Mahomes,KAN,25,3,15,15,390,588,4740,38,6,62,308,2,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm,MahoPa00,2020
QB,Josh Allen,BUF,24,2,16,16,396,572,4544,37,10,102,421,8,1,12,1,0.0,0.0,0,AP: 2nd Tm,AlleJo02,2020
